DATEPRD,WELL_BORE_CODE,BORE_GAS_VOL
16-Jul-09,NO 15/9-F-12 H,"478,180"
17-Jul-09,NO 15/9-F-12 H,"484,482"
18-Jul-09,NO 15/9-F-12 H,"389,613"
19-Jul-09,NO 15/9-F-12 H,"386,647"
20-Jul-09,NO 15/9-F-12 H,"481,045"
21-Jul-09,NO 15/9-F-12 H,"523,126"
22-Jul-09,NO 15/9-F-12 H,"525,946"
23-Jul-09,NO 15/9-F-12 H,"521,504"
24-Jul-09,NO 15/9-F-12 H,"523,260"
25-Jul-09,NO 15/9-F-12 H,"529,699"
26-Jul-09,NO 15/9-F-12 H,"529,145"
27-Jul-09,NO 15/9-F-12 H,"526,019"
28-Jul-09,NO 15/9-F-12 H,"532,080"
29-Jul-09,NO 15/9-F-12 H,"534,577"
30-Jul-09,NO 15/9-F-12 H,"536,801"
31-Jul-09,NO 15/9-F-12 H,"528,426"
01-Aug-09,NO 15/9-F-12 H,"529,971"
02-Aug-09,NO 15/9-F-12 H,"239,746"
04-Aug-09,NO 15/9-F-12 H,"13,300"
05-Aug-09,NO 15/9-F-12 H,"616,385"
06-Aug-09,NO 15/9-F-12 H,"647,439"
07-Aug-09,NO 15/9-F-12 H,"604,384"
08-Aug-09,NO 15/9-F-12 H,"354,292"
09-Aug-09,NO 15/9-F-12 H,"603,300"
10-Aug-09,NO 15/9-F-12 H,"612,100"
11-Aug-09,NO 15/9-F-12 H,"614,368"
12-Aug-09,NO 15/9-F-12 H,"636,082"
13-Aug-09,NO 15/9-F-12 H,"628,769"
14-Aug-09,NO 15/9-F-12 H,"640,028"
15-Aug-09,NO 15/9-F-12 H,"653,955"
16-Aug-09,NO 15/9-F-12 H,"662,262"
17-Aug-09,NO 15/9-F-12 H,"664,475"
18-Aug-09,NO 15/9-F-12 H,"665,022"
19-Aug-09,NO 15/9-F-12 H,"667,425"
20-Aug-09,NO 15/9-F-12 H,"668,449"
21-Aug-09,NO 15/9-F-12 H,"666,778"
22-Aug-09,NO 15/9-F-12 H,"666,528"
23-Aug-09,NO 15/9-F-12 H,"666,189"
24-Aug-09,NO 15/9-F-12 H,"670,318"
25-Aug-09,NO 15/9-F-12 H,"688,051"
26-Aug-09,NO 15/9-F-12 H,"372,319"
27-Aug-09,NO 15/9-F-12 H,"528,401"
28-Aug-09,NO 15/9-F-12 H,"652,606"
29-Aug-09,NO 15/9-F-12 H,"43,408"
30-Aug-09,NO 15/9-F-12 H,0
31-Aug-09,NO 15/9-F-12 H,0
02-Sep-09,NO 15/9-F-12 H,0
03-Sep-09,NO 15/9-F-12 H,0
04-Sep-09,NO 15/9-F-12 H,0
05-Sep-09,NO 15/9-F-12 H,"153,307"
06-Sep-09,NO 15/9-F-12 H,"349,063"
07-Sep-09,NO 15/9-F-12 H,"707,675"
08-Sep-09,NO 15/9-F-12 H,"638,461"
09-Sep-09,NO 15/9-F-12 H,"603,564"
10-Sep-09,NO 15/9-F-12 H,"601,873"
11-Sep-09,NO 15/9-F-12 H,"608,018"
12-Sep-09,NO 15/9-F-12 H,"620,413"
13-Sep-09,NO 15/9-F-12 H,"623,901"
14-Sep-09,NO 15/9-F-12 H,"623,859"
15-Sep-09,NO 15/9-F-12 H,"635,907"
16-Sep-09,NO 15/9-F-12 H,"632,118"
17-Sep-09,NO 15/9-F-12 H,"625,324"
18-Sep-09,NO 15/9-F-12 H,"629,714"
19-Sep-09,NO 15/9-F-12 H,"581,271"
20-Sep-09,NO 15/9-F-12 H,"460,548"
21-Sep-09,NO 15/9-F-12 H,"586,031"
22-Sep-09,NO 15/9-F-12 H,"585,044"
23-Sep-09,NO 15/9-F-12 H,"602,914"
24-Sep-09,NO 15/9-F-12 H,"655,592"
25-Sep-09,NO 15/9-F-12 H,"708,322"
26-Sep-09,NO 15/9-F-12 H,"319,211"
27-Sep-09,NO 15/9-F-12 H,"1,292"
28-Sep-09,NO 15/9-F-12 H,0
29-Sep-09,NO 15/9-F-12 H,0
30-Sep-09,NO 15/9-F-12 H,0
01-Oct-09,NO 15/9-F-12 H,"529,790"
02-Oct-09,NO 15/9-F-12 H,"687,689"
03-Oct-09,NO 15/9-F-12 H,"703,025"
04-Oct-09,NO 15/9-F-12 H,"706,392"
05-Oct-09,NO 15/9-F-12 H,"709,306"
06-Oct-09,NO 15/9-F-12 H,"611,183"
07-Oct-09,NO 15/9-F-12 H,"646,991"
08-Oct-09,NO 15/9-F-12 H,"636,428"
09-Oct-09,NO 15/9-F-12 H,"620,759"
10-Oct-09,NO 15/9-F-12 H,"622,663"
11-Oct-09,NO 15/9-F-12 H,"620,058"
12-Oct-09,NO 15/9-F-12 H,"623,072"
13-Oct-09,NO 15/9-F-12 H,"526,029"
14-Oct-09,NO 15/9-F-12 H,"599,091"
15-Oct-09,NO 15/9-F-12 H,"516,545"
16-Oct-09,NO 15/9-F-12 H,"656,308"
17-Oct-09,NO 15/9-F-12 H,"181,700"
18-Oct-09,NO 15/9-F-12 H,"585,096"
19-Oct-09,NO 15/9-F-12 H,"608,788"
20-Oct-09,NO 15/9-F-12 H,"607,253"
21-Oct-09,NO 15/9-F-12 H,"605,896"
22-Oct-09,NO 15/9-F-12 H,"605,509"
23-Oct-09,NO 15/9-F-12 H,"218,604"
24-Oct-09,NO 15/9-F-12 H,"32,885"
25-Oct-09,NO 15/9-F-12 H,"585,516"
26-Oct-09,NO 15/9-F-12 H,"602,824"
27-Oct-09,NO 15/9-F-12 H,"603,085"
28-Oct-09,NO 15/9-F-12 H,"603,774"
29-Oct-09,NO 15/9-F-12 H,"593,576"
30-Oct-09,NO 15/9-F-12 H,"692,871"
31-Oct-09,NO 15/9-F-12 H,"676,986"
01-Nov-09,NO 15/9-F-12 H,"678,487"
02-Nov-09,NO 15/9-F-12 H,"675,577"
03-Nov-09,NO 15/9-F-12 H,"675,254"
04-Nov-09,NO 15/9-F-12 H,"445,344"
05-Nov-09,NO 15/9-F-12 H,"620,795"
06-Nov-09,NO 15/9-F-12 H,"617,191"
07-Nov-09,NO 15/9-F-12 H,"623,010"
08-Nov-09,NO 15/9-F-12 H,"625,588"
09-Nov-09,NO 15/9-F-12 H,"572,180"
10-Nov-09,NO 15/9-F-12 H,"594,946"
11-Nov-09,NO 15/9-F-12 H,"617,864"
12-Nov-09,NO 15/9-F-12 H,"618,895"
13-Nov-09,NO 15/9-F-12 H,"623,604"
14-Nov-09,NO 15/9-F-12 H,"620,426"
15-Nov-09,NO 15/9-F-12 H,"626,210"
16-Nov-09,NO 15/9-F-12 H,"636,383"
17-Nov-09,NO 15/9-F-12 H,"666,975"
18-Nov-09,NO 15/9-F-12 H,"687,647"
19-Nov-09,NO 15/9-F-12 H,"684,781"
20-Nov-09,NO 15/9-F-12 H,"564,352"
21-Nov-09,NO 15/9-F-12 H,"685,493"
22-Nov-09,NO 15/9-F-12 H,"683,921"
23-Nov-09,NO 15/9-F-12 H,"556,602"
24-Nov-09,NO 15/9-F-12 H,"585,995"
25-Nov-09,NO 15/9-F-12 H,"680,811"
26-Nov-09,NO 15/9-F-12 H,"692,848"
27-Nov-09,NO 15/9-F-12 H,"690,194"
28-Nov-09,NO 15/9-F-12 H,"688,774"
29-Nov-09,NO 15/9-F-12 H,"726,587"
30-Nov-09,NO 15/9-F-12 H,"714,850"
01-Dec-09,NO 15/9-F-12 H,"711,209"
02-Dec-09,NO 15/9-F-12 H,"714,501"
03-Dec-09,NO 15/9-F-12 H,"713,782"
04-Dec-09,NO 15/9-F-12 H,"774,012"
05-Dec-09,NO 15/9-F-12 H,"732,245"
06-Dec-09,NO 15/9-F-12 H,"744,580"
07-Dec-09,NO 15/9-F-12 H,"767,621"
08-Dec-09,NO 15/9-F-12 H,"785,561"
09-Dec-09,NO 15/9-F-12 H,"781,601"
10-Dec-09,NO 15/9-F-12 H,"773,989"
11-Dec-09,NO 15/9-F-12 H,"767,199"
12-Dec-09,NO 15/9-F-12 H,"763,675"
13-Dec-09,NO 15/9-F-12 H,"706,497"
14-Dec-09,NO 15/9-F-12 H,"754,743"
15-Dec-09,NO 15/9-F-12 H,"776,432"
16-Dec-09,NO 15/9-F-12 H,"749,752"
17-Dec-09,NO 15/9-F-12 H,"705,592"
18-Dec-09,NO 15/9-F-12 H,"348,482"
19-Dec-09,NO 15/9-F-12 H,"469,681"
20-Dec-09,NO 15/9-F-12 H,"583,872"
21-Dec-09,NO 15/9-F-12 H,"739,005"
22-Dec-09,NO 15/9-F-12 H,"743,749"
23-Dec-09,NO 15/9-F-12 H,"715,681"
24-Dec-09,NO 15/9-F-12 H,"703,200"
25-Dec-09,NO 15/9-F-12 H,"723,179"
26-Dec-09,NO 15/9-F-12 H,"719,081"
27-Dec-09,NO 15/9-F-12 H,"711,628"
28-Dec-09,NO 15/9-F-12 H,"738,484"
29-Dec-09,NO 15/9-F-12 H,"739,635"
30-Dec-09,NO 15/9-F-12 H,"738,861"
31-Dec-09,NO 15/9-F-12 H,"763,335"
01-Jan-10,NO 15/9-F-12 H,"736,985"
02-Jan-10,NO 15/9-F-12 H,"735,526"
03-Jan-10,NO 15/9-F-12 H,"732,785"
04-Jan-10,NO 15/9-F-12 H,"730,336"
05-Jan-10,NO 15/9-F-12 H,"731,148"
06-Jan-10,NO 15/9-F-12 H,"729,366"
07-Jan-10,NO 15/9-F-12 H,"728,598"
08-Jan-10,NO 15/9-F-12 H,"727,881"
09-Jan-10,NO 15/9-F-12 H,"592,005"
10-Jan-10,NO 15/9-F-12 H,"720,908"
11-Jan-10,NO 15/9-F-12 H,"722,935"
12-Jan-10,NO 15/9-F-12 H,"722,042"
13-Jan-10,NO 15/9-F-12 H,"718,018"
14-Jan-10,NO 15/9-F-12 H,"712,516"
15-Jan-10,NO 15/9-F-12 H,"704,358"
16-Jan-10,NO 15/9-F-12 H,"694,861"
17-Jan-10,NO 15/9-F-12 H,"685,493"
18-Jan-10,NO 15/9-F-12 H,"654,091"
19-Jan-10,NO 15/9-F-12 H,"648,792"
20-Jan-10,NO 15/9-F-12 H,"645,711"
21-Jan-10,NO 15/9-F-12 H,"643,438"
22-Jan-10,NO 15/9-F-12 H,"641,683"
23-Jan-10,NO 15/9-F-12 H,"585,272"
24-Jan-10,NO 15/9-F-12 H,"637,971"
25-Jan-10,NO 15/9-F-12 H,"642,489"
26-Jan-10,NO 15/9-F-12 H,"567,279"
27-Jan-10,NO 15/9-F-12 H,"620,160"
28-Jan-10,NO 15/9-F-12 H,"648,793"
29-Jan-10,NO 15/9-F-12 H,"660,019"
30-Jan-10,NO 15/9-F-12 H,"662,547"
31-Jan-10,NO 15/9-F-12 H,"660,598"
01-Feb-10,NO 15/9-F-12 H,"655,437"
02-Feb-10,NO 15/9-F-12 H,"639,512"
03-Feb-10,NO 15/9-F-12 H,"625,089"
04-Feb-10,NO 15/9-F-12 H,"583,843"
05-Feb-10,NO 15/9-F-12 H,"597,778"
06-Feb-10,NO 15/9-F-12 H,"595,404"
07-Feb-10,NO 15/9-F-12 H,"587,079"
08-Feb-10,NO 15/9-F-12 H,"608,912"
09-Feb-10,NO 15/9-F-12 H,"604,875"
10-Feb-10,NO 15/9-F-12 H,"598,834"
11-Feb-10,NO 15/9-F-12 H,"576,166"
12-Feb-10,NO 15/9-F-12 H,"533,211"
13-Feb-10,NO 15/9-F-12 H,"513,995"
14-Feb-10,NO 15/9-F-12 H,"295,953"
15-Feb-10,NO 15/9-F-12 H,"281,383"
16-Feb-10,NO 15/9-F-12 H,"576,670"
17-Feb-10,NO 15/9-F-12 H,"567,407"
18-Feb-10,NO 15/9-F-12 H,"450,951"
19-Feb-10,NO 15/9-F-12 H,"565,795"
20-Feb-10,NO 15/9-F-12 H,"554,371"
21-Feb-10,NO 15/9-F-12 H,"566,968"
22-Feb-10,NO 15/9-F-12 H,"562,626"
23-Feb-10,NO 15/9-F-12 H,"496,991"
24-Feb-10,NO 15/9-F-12 H,"568,508"
25-Feb-10,NO 15/9-F-12 H,"467,360"
26-Feb-10,NO 15/9-F-12 H,"412,151"
27-Feb-10,NO 15/9-F-12 H,"433,320"
02-Mar-10,NO 15/9-F-12 H,0
03-Mar-10,NO 15/9-F-12 H,"478,306"
04-Mar-10,NO 15/9-F-12 H,"573,525"
05-Mar-10,NO 15/9-F-12 H,"556,183"
06-Mar-10,NO 15/9-F-12 H,"475,404"
08-Mar-10,NO 15/9-F-12 H,"333,859"
09-Mar-10,NO 15/9-F-12 H,"599,227"
10-Mar-10,NO 15/9-F-12 H,"587,889"
11-Mar-10,NO 15/9-F-12 H,"485,685"
12-Mar-10,NO 15/9-F-12 H,"359,847"
13-Mar-10,NO 15/9-F-12 H,"536,775"
14-Mar-10,NO 15/9-F-12 H,"543,771"
15-Mar-10,NO 15/9-F-12 H,"545,239"
16-Mar-10,NO 15/9-F-12 H,"527,216"
17-Mar-10,NO 15/9-F-12 H,"535,713"
18-Mar-10,NO 15/9-F-12 H,"573,531"
19-Mar-10,NO 15/9-F-12 H,"543,343"
20-Mar-10,NO 15/9-F-12 H,"537,024"
21-Mar-10,NO 15/9-F-12 H,"533,776"
22-Mar-10,NO 15/9-F-12 H,"482,477"
23-Mar-10,NO 15/9-F-12 H,"483,316"
24-Mar-10,NO 15/9-F-12 H,"481,386"
25-Mar-10,NO 15/9-F-12 H,"484,059"
26-Mar-10,NO 15/9-F-12 H,"497,798"
27-Mar-10,NO 15/9-F-12 H,"507,921"
28-Mar-10,NO 15/9-F-12 H,"495,565"
29-Mar-10,NO 15/9-F-12 H,"528,780"
30-Mar-10,NO 15/9-F-12 H,"494,749"
31-Mar-10,NO 15/9-F-12 H,"496,156"
01-Apr-10,NO 15/9-F-12 H,"119,261"
02-Apr-10,NO 15/9-F-12 H,"494,941"
03-Apr-10,NO 15/9-F-12 H,"448,583"
04-Apr-10,NO 15/9-F-12 H,"491,689"
05-Apr-10,NO 15/9-F-12 H,"484,318"
06-Apr-10,NO 15/9-F-12 H,"473,561"
07-Apr-10,NO 15/9-F-12 H,"472,636"
08-Apr-10,NO 15/9-F-12 H,"455,298"
09-Apr-10,NO 15/9-F-12 H,"445,620"
10-Apr-10,NO 15/9-F-12 H,"439,986"
11-Apr-10,NO 15/9-F-12 H,"436,803"
12-Apr-10,NO 15/9-F-12 H,"435,014"
13-Apr-10,NO 15/9-F-12 H,"435,422"
14-Apr-10,NO 15/9-F-12 H,"447,505"
15-Apr-10,NO 15/9-F-12 H,"449,867"
16-Apr-10,NO 15/9-F-12 H,"455,115"
17-Apr-10,NO 15/9-F-12 H,"400,337"
18-Apr-10,NO 15/9-F-12 H,"438,646"
19-Apr-10,NO 15/9-F-12 H,"453,679"
20-Apr-10,NO 15/9-F-12 H,"473,052"
21-Apr-10,NO 15/9-F-12 H,"412,428"
22-Apr-10,NO 15/9-F-12 H,"411,157"
23-Apr-10,NO 15/9-F-12 H,"415,792"
24-Apr-10,NO 15/9-F-12 H,"359,254"
25-Apr-10,NO 15/9-F-12 H,"297,182"
26-Apr-10,NO 15/9-F-12 H,"233,630"
27-Apr-10,NO 15/9-F-12 H,"355,952"
28-Apr-10,NO 15/9-F-12 H,"256,518"
29-Apr-10,NO 15/9-F-12 H,"302,185"
30-Apr-10,NO 15/9-F-12 H,"365,718"
01-May-10,NO 15/9-F-12 H,"367,984"
02-May-10,NO 15/9-F-12 H,"374,436"
03-May-10,NO 15/9-F-12 H,"375,797"
04-May-10,NO 15/9-F-12 H,"215,982"
05-May-10,NO 15/9-F-12 H,"362,885"
06-May-10,NO 15/9-F-12 H,"358,552"
07-May-10,NO 15/9-F-12 H,"353,907"
08-May-10,NO 15/9-F-12 H,"352,485"
09-May-10,NO 15/9-F-12 H,"351,180"
10-May-10,NO 15/9-F-12 H,"393,105"
11-May-10,NO 15/9-F-12 H,"390,316"
12-May-10,NO 15/9-F-12 H,"373,904"
13-May-10,NO 15/9-F-12 H,"383,273"
14-May-10,NO 15/9-F-12 H,"387,667"
15-May-10,NO 15/9-F-12 H,"385,414"
16-May-10,NO 15/9-F-12 H,"383,866"
17-May-10,NO 15/9-F-12 H,"381,680"
18-May-10,NO 15/9-F-12 H,"377,152"
19-May-10,NO 15/9-F-12 H,"367,958"
20-May-10,NO 15/9-F-12 H,"364,275"
21-May-10,NO 15/9-F-12 H,"361,268"
22-May-10,NO 15/9-F-12 H,"361,753"
23-May-10,NO 15/9-F-12 H,"357,574"
24-May-10,NO 15/9-F-12 H,"357,401"
25-May-10,NO 15/9-F-12 H,"355,614"
26-May-10,NO 15/9-F-12 H,"353,860"
27-May-10,NO 15/9-F-12 H,"346,659"
28-May-10,NO 15/9-F-12 H,"287,368"
29-May-10,NO 15/9-F-12 H,"348,888"
30-May-10,NO 15/9-F-12 H,"328,847"
31-May-10,NO 15/9-F-12 H,"209,330"
01-Jun-10,NO 15/9-F-12 H,"253,711"
02-Jun-10,NO 15/9-F-12 H,"342,119"
03-Jun-10,NO 15/9-F-12 H,"341,810"
04-Jun-10,NO 15/9-F-12 H,"339,406"
05-Jun-10,NO 15/9-F-12 H,"335,321"
06-Jun-10,NO 15/9-F-12 H,"334,683"
07-Jun-10,NO 15/9-F-12 H,"340,909"
08-Jun-10,NO 15/9-F-12 H,"340,424"
09-Jun-10,NO 15/9-F-12 H,"340,231"
10-Jun-10,NO 15/9-F-12 H,"332,560"
11-Jun-10,NO 15/9-F-12 H,"345,300"
12-Jun-10,NO 15/9-F-12 H,"344,661"
13-Jun-10,NO 15/9-F-12 H,"347,693"
14-Jun-10,NO 15/9-F-12 H,"342,222"
15-Jun-10,NO 15/9-F-12 H,"341,217"
16-Jun-10,NO 15/9-F-12 H,"337,049"
17-Jun-10,NO 15/9-F-12 H,"340,595"
18-Jun-10,NO 15/9-F-12 H,"340,025"
19-Jun-10,NO 15/9-F-12 H,"282,071"
20-Jun-10,NO 15/9-F-12 H,"334,433"
21-Jun-10,NO 15/9-F-12 H,"335,066"
22-Jun-10,NO 15/9-F-12 H,"333,877"
23-Jun-10,NO 15/9-F-12 H,"332,298"
24-Jun-10,NO 15/9-F-12 H,"327,536"
25-Jun-10,NO 15/9-F-12 H,"328,557"
26-Jun-10,NO 15/9-F-12 H,"326,332"
27-Jun-10,NO 15/9-F-12 H,"327,249"
28-Jun-10,NO 15/9-F-12 H,"326,716"
29-Jun-10,NO 15/9-F-12 H,"325,921"
30-Jun-10,NO 15/9-F-12 H,"324,542"
01-Jul-10,NO 15/9-F-12 H,"324,253"
02-Jul-10,NO 15/9-F-12 H,"325,299"
03-Jul-10,NO 15/9-F-12 H,"377,099"
04-Jul-10,NO 15/9-F-12 H,"378,888"
05-Jul-10,NO 15/9-F-12 H,"380,188"
06-Jul-10,NO 15/9-F-12 H,"385,272"
07-Jul-10,NO 15/9-F-12 H,"371,625"
08-Jul-10,NO 15/9-F-12 H,"372,444"
09-Jul-10,NO 15/9-F-12 H,"372,722"
10-Jul-10,NO 15/9-F-12 H,"286,799"
11-Jul-10,NO 15/9-F-12 H,"354,358"
12-Jul-10,NO 15/9-F-12 H,"329,874"
13-Jul-10,NO 15/9-F-12 H,"263,292"
14-Jul-10,NO 15/9-F-12 H,"262,934"
15-Jul-10,NO 15/9-F-12 H,"263,353"
16-Jul-10,NO 15/9-F-12 H,"263,099"
17-Jul-10,NO 15/9-F-12 H,"262,075"
18-Jul-10,NO 15/9-F-12 H,"260,714"
19-Jul-10,NO 15/9-F-12 H,"259,493"
20-Jul-10,NO 15/9-F-12 H,"259,638"
21-Jul-10,NO 15/9-F-12 H,"258,421"
22-Jul-10,NO 15/9-F-12 H,"257,663"
23-Jul-10,NO 15/9-F-12 H,"269,011"
24-Jul-10,NO 15/9-F-12 H,"269,480"
25-Jul-10,NO 15/9-F-12 H,"269,234"
26-Jul-10,NO 15/9-F-12 H,"268,110"
27-Jul-10,NO 15/9-F-12 H,"268,868"
28-Jul-10,NO 15/9-F-12 H,"268,279"
29-Jul-10,NO 15/9-F-12 H,"268,151"
30-Jul-10,NO 15/9-F-12 H,"266,477"
31-Jul-10,NO 15/9-F-12 H,"266,266"
01-Aug-10,NO 15/9-F-12 H,"265,815"
02-Aug-10,NO 15/9-F-12 H,"266,544"
03-Aug-10,NO 15/9-F-12 H,"266,023"
04-Aug-10,NO 15/9-F-12 H,"266,084"
05-Aug-10,NO 15/9-F-12 H,"229,109"
06-Aug-10,NO 15/9-F-12 H,"260,244"
07-Aug-10,NO 15/9-F-12 H,"218,786"
08-Aug-10,NO 15/9-F-12 H,"261,017"
09-Aug-10,NO 15/9-F-12 H,"262,578"
10-Aug-10,NO 15/9-F-12 H,"262,941"
11-Aug-10,NO 15/9-F-12 H,"262,699"
12-Aug-10,NO 15/9-F-12 H,"263,281"
13-Aug-10,NO 15/9-F-12 H,"263,654"
14-Aug-10,NO 15/9-F-12 H,"263,027"
15-Aug-10,NO 15/9-F-12 H,"248,262"
17-Aug-10,NO 15/9-F-12 H,0
20-Aug-10,NO 15/9-F-12 H,0
21-Aug-10,NO 15/9-F-12 H,0
22-Aug-10,NO 15/9-F-12 H,0
23-Aug-10,NO 15/9-F-12 H,0
25-Aug-10,NO 15/9-F-12 H,0
26-Aug-10,NO 15/9-F-12 H,0
27-Aug-10,NO 15/9-F-12 H,0
28-Aug-10,NO 15/9-F-12 H,535
29-Aug-10,NO 15/9-F-12 H,"155,881"
30-Aug-10,NO 15/9-F-12 H,"174,132"
31-Aug-10,NO 15/9-F-12 H,"155,892"
01-Sep-10,NO 15/9-F-12 H,"139,681"
02-Sep-10,NO 15/9-F-12 H,"358,601"
03-Sep-10,NO 15/9-F-12 H,"296,793"
04-Sep-10,NO 15/9-F-12 H,"308,176"
05-Sep-10,NO 15/9-F-12 H,"307,855"
06-Sep-10,NO 15/9-F-12 H,"292,789"
07-Sep-10,NO 15/9-F-12 H,"303,912"
08-Sep-10,NO 15/9-F-12 H,"301,616"
09-Sep-10,NO 15/9-F-12 H,"299,242"
10-Sep-10,NO 15/9-F-12 H,"282,962"
11-Sep-10,NO 15/9-F-12 H,"280,233"
12-Sep-10,NO 15/9-F-12 H,"317,017"
13-Sep-10,NO 15/9-F-12 H,"298,170"
14-Sep-10,NO 15/9-F-12 H,"318,144"
15-Sep-10,NO 15/9-F-12 H,"324,494"
16-Sep-10,NO 15/9-F-12 H,"314,340"
17-Sep-10,NO 15/9-F-12 H,"305,757"
18-Sep-10,NO 15/9-F-12 H,"216,174"
19-Sep-10,NO 15/9-F-12 H,"294,136"
20-Sep-10,NO 15/9-F-12 H,"221,735"
21-Sep-10,NO 15/9-F-12 H,"24,653"
22-Sep-10,NO 15/9-F-12 H,"87,561"
23-Sep-10,NO 15/9-F-12 H,0
24-Sep-10,NO 15/9-F-12 H,"264,574"
25-Sep-10,NO 15/9-F-12 H,"309,891"
26-Sep-10,NO 15/9-F-12 H,"287,201"
27-Sep-10,NO 15/9-F-12 H,"309,949"
28-Sep-10,NO 15/9-F-12 H,"304,810"
29-Sep-10,NO 15/9-F-12 H,"301,573"
30-Sep-10,NO 15/9-F-12 H,"78,173"
01-Oct-10,NO 15/9-F-12 H,"232,645"
02-Oct-10,NO 15/9-F-12 H,"296,695"
03-Oct-10,NO 15/9-F-12 H,"285,464"
04-Oct-10,NO 15/9-F-12 H,"208,970"
05-Oct-10,NO 15/9-F-12 H,"173,377"
06-Oct-10,NO 15/9-F-12 H,"276,201"
07-Oct-10,NO 15/9-F-12 H,"277,180"
08-Oct-10,NO 15/9-F-12 H,"131,541"
09-Oct-10,NO 15/9-F-12 H,"267,977"
10-Oct-10,NO 15/9-F-12 H,"267,093"
11-Oct-10,NO 15/9-F-12 H,"265,546"
12-Oct-10,NO 15/9-F-12 H,"265,045"
13-Oct-10,NO 15/9-F-12 H,"265,356"
14-Oct-10,NO 15/9-F-12 H,"262,627"
15-Oct-10,NO 15/9-F-12 H,"261,613"
16-Oct-10,NO 15/9-F-12 H,"260,468"
17-Oct-10,NO 15/9-F-12 H,"259,105"
18-Oct-10,NO 15/9-F-12 H,"255,135"
19-Oct-10,NO 15/9-F-12 H,"254,889"
20-Oct-10,NO 15/9-F-12 H,"253,194"
21-Oct-10,NO 15/9-F-12 H,"255,222"
22-Oct-10,NO 15/9-F-12 H,"247,799"
23-Oct-10,NO 15/9-F-12 H,"252,824"
24-Oct-10,NO 15/9-F-12 H,"250,614"
25-Oct-10,NO 15/9-F-12 H,"249,163"
26-Oct-10,NO 15/9-F-12 H,"245,776"
27-Oct-10,NO 15/9-F-12 H,"244,205"
28-Oct-10,NO 15/9-F-12 H,"242,999"
29-Oct-10,NO 15/9-F-12 H,"242,772"
30-Oct-10,NO 15/9-F-12 H,"241,106"
31-Oct-10,NO 15/9-F-12 H,"248,776"
01-Nov-10,NO 15/9-F-12 H,"237,082"
02-Nov-10,NO 15/9-F-12 H,"240,203"
03-Nov-10,NO 15/9-F-12 H,"239,406"
04-Nov-10,NO 15/9-F-12 H,"233,135"
05-Nov-10,NO 15/9-F-12 H,"232,394"
06-Nov-10,NO 15/9-F-12 H,"233,892"
07-Nov-10,NO 15/9-F-12 H,"233,448"
08-Nov-10,NO 15/9-F-12 H,"196,684"
09-Nov-10,NO 15/9-F-12 H,"241,376"
10-Nov-10,NO 15/9-F-12 H,"231,837"
11-Nov-10,NO 15/9-F-12 H,"235,824"
12-Nov-10,NO 15/9-F-12 H,"232,196"
13-Nov-10,NO 15/9-F-12 H,"230,403"
14-Nov-10,NO 15/9-F-12 H,"220,192"
15-Nov-10,NO 15/9-F-12 H,"23,536"
16-Nov-10,NO 15/9-F-12 H,"163,273"
17-Nov-10,NO 15/9-F-12 H,"187,270"
18-Nov-10,NO 15/9-F-12 H,"221,348"
19-Nov-10,NO 15/9-F-12 H,"231,846"
20-Nov-10,NO 15/9-F-12 H,"231,413"
21-Nov-10,NO 15/9-F-12 H,"232,623"
22-Nov-10,NO 15/9-F-12 H,"241,499"
23-Nov-10,NO 15/9-F-12 H,"246,814"
24-Nov-10,NO 15/9-F-12 H,"247,542"
25-Nov-10,NO 15/9-F-12 H,"247,608"
26-Nov-10,NO 15/9-F-12 H,"248,121"
27-Nov-10,NO 15/9-F-12 H,"247,777"
28-Nov-10,NO 15/9-F-12 H,"247,885"
29-Nov-10,NO 15/9-F-12 H,"243,324"
30-Nov-10,NO 15/9-F-12 H,"247,126"
01-Dec-10,NO 15/9-F-12 H,"245,402"
02-Dec-10,NO 15/9-F-12 H,"243,036"
03-Dec-10,NO 15/9-F-12 H,"241,526"
04-Dec-10,NO 15/9-F-12 H,"242,675"
05-Dec-10,NO 15/9-F-12 H,"238,476"
06-Dec-10,NO 15/9-F-12 H,"229,165"
07-Dec-10,NO 15/9-F-12 H,"226,841"
08-Dec-10,NO 15/9-F-12 H,"226,044"
09-Dec-10,NO 15/9-F-12 H,"183,252"
10-Dec-10,NO 15/9-F-12 H,"226,112"
11-Dec-10,NO 15/9-F-12 H,"226,462"
12-Dec-10,NO 15/9-F-12 H,"220,800"
13-Dec-10,NO 15/9-F-12 H,"223,129"
14-Dec-10,NO 15/9-F-12 H,"227,086"
15-Dec-10,NO 15/9-F-12 H,"223,945"
16-Dec-10,NO 15/9-F-12 H,"222,095"
17-Dec-10,NO 15/9-F-12 H,"220,689"
18-Dec-10,NO 15/9-F-12 H,"219,765"
19-Dec-10,NO 15/9-F-12 H,"219,213"
20-Dec-10,NO 15/9-F-12 H,"220,415"
21-Dec-10,NO 15/9-F-12 H,"222,092"
22-Dec-10,NO 15/9-F-12 H,"222,283"
23-Dec-10,NO 15/9-F-12 H,"226,241"
24-Dec-10,NO 15/9-F-12 H,"224,893"
25-Dec-10,NO 15/9-F-12 H,"223,329"
26-Dec-10,NO 15/9-F-12 H,"222,372"
27-Dec-10,NO 15/9-F-12 H,"221,844"
28-Dec-10,NO 15/9-F-12 H,"177,470"
